product_id,post_title,categories,upc,sku,ean,jan,isbn,mpn,location,quantity,model,manufacturer,images,"requires
shipping",regular_price,points,date_added,date_modified,date_available,weight,unit,length,width,height,"length
unit","status
enabled",tax_class_id,viewed,language_id,seo_keyword,post_excerpt,meta_description,tags,stock_status_id,store_ids,layout,related_ids,hola,sort_order,subtract,minimum
136,Washi Tape Hecho con Amor,tapes,,,,,,,,12,8.87E+11,,Tapes/Hecho Con Amor.jpg,yes,140,0,2/10/14 10:19,5/28/14 14:08,2/9/14,0,lb,0,0,0,in,TRUE,11,498,2,,,"washi tape, love, amor, hecho con amor, washi","washi tape, love, amor, hecho con amor, washi",5,0,,137,,1,TRUE,1
137,Washi Tape Envuelto con Amor (Purpura),tapes,,,,,,,,12,8.87E+11,,Tapes/Envuelto con Amor.jpg,no,140,0,2/10/14 10:20,5/28/14 14:08,2/9/14,0,lb,0,0,0,in,TRUE,11,625,2,,"<p>Cinta Adhesiva de 10 yarda , con frase ""con amor""</p>
","purpura , amor , with love , tape , corazon, washi","purpura , amor , with love , tape , corazon, washi",5,0,,"132,134,135,136","con amor , corazon , morado ",1,TRUE,1
139,50 Impresiones Fotos,impresion,,,,,,,,1000,IMPRESION50,,50fotos.jpg,yes,600,0,2/14/14 12:42,2/14/14 12:54,2/13/14,0.5,lb,0,0,0,in,TRUE,0,306,2,,"<p>Recibe tus fotos para tu Project Life en la comodidad de tu casa. Env’anos las fotos con las respectivas dimensiones en el nombre del archivo (Ej. IMG-7625-3x4) y nosotros nos encargamos de lo dem‡s. Sin filas, sin estr_s. Tan sencillo como un click.&nbsp;</p>
","Recibe tus fotos para tu Project Life en la comodidad de tu casa. Env’anos las fotos con las respectivas dimensiones en el nombre del archivo (Ej. IMG-7625-3x4) y nosotros nos encargamos de lo dem‡s. Sin filas, sin estr_s. Tan sencillo como un click. ","fotos, impresas, impresiones, digital, fisicas, revelado, print, imagenes, foto",5,0,,"68,96,97","fotos, impresas, impresiones, digital, fisicas, revelado, print, imagenes, foto",1,FALSE,1
140,100 Impresiones,impresion,,,,,,,,1000,IMPRESION100,,100fotos.jpg,yes,1200,0,2/14/14 12:42,4/16/14 7:07,2/13/14,0.5,lb,0,0,0,in,TRUE,0,380,2,,"<p>Recibe tus fotos para tu Project Life en la comodidad de tu casa. Incluye :</p>
<ul>
	<li>25&nbsp;fotos - 4x3</li>
	<li>15 fotos - 4x4&nbsp;</li>
	<li>50 fotos - 4x6</li>
	<li>10 fotos - 6x6</li>
</ul>
<p><span style=""font-size: 13px; line-height: 1.6em;"">Env’anos las fotos con las respectivas dimensiones en el nombre del archivo (Ej. IMG-7625-3x4) y nosotros nos encargamos de lo dem‡s. Sin filas, sin estr_s. Tan sencillo como un click.&nbsp;</span></p>
","Recibe tus fotos para tu Project Life en la comodidad de tu casa. Env’anos las fotos con las respectivas dimensiones en el nombre del archivo (Ej. IMG-7625-3x4) y nosotros nos encargamos de lo dem‡s. Sin filas, sin estr_s. Tan sencillo como un click. ","fotos, impresas, impresiones, digital, fisicas, revelado, print, imagenes, foto",5,0,,"68,96,97","fotos, impresas, impresiones, digital, fisicas, revelado, print, imagenes, foto",1,FALSE,1
141,Primer A–o del Beb_,cursos,,,,,,,,10,PAB2014,,Primeranodelbebe.jpg,yes,3000,0,2/17/14 12:49,4/9/14 7:18,2/16/14,0,lb,0,0,0,in,TRUE,11,1664,2,,"<p><strong>Todo lo que necesitas saber sobre el cuidado de nenes de 0 a 2 a–os y la documentaci—n de su llegada y crecimiento.</strong></p>
<p>ÀEres madre primeriza? ÀO tal vez, deseas mejorar la maravillosa experiencia de ser madre una segunda vez? ÀEst‡s un tanto confundida?&nbsp;Con la coach <strong>Aileen Ginebra</strong> aprenderemos sobre los patrones de sue–o, masajes b‡sicos y vitales para la buena salud y desenvolvimiento del peque–o, c—mo ba–arlos, la alimentaci—n correcta y todos los factores psicol—gicos que influyen en el desarrollo de nuestros nenes. De mano de <strong>Emely Mu–oz</strong> aprenderemos c—mo fotografiarlos, cuales cosas debemos tomar en cuenta a la hora de&nbsp;documentar y recibiras un album y un kit del beb_ con el cual te ense–aremos a mantener todo en orden. Enfrenta esta bella llegada preparada. ÀYa te inscribiste? ÁTenemos cupos limitados!</p>
<p>Este curso iniciar‡&nbsp;el dia 10<strong>&nbsp;de abril&nbsp;del 2014</strong>. <span style=""color: rgb(84, 84, 84); font-family: arial, sans-serif; font-size: small; line-height: 18.200000762939453px;"">Á</span>Te esperamos!</p>
","ano, a–o, bebe, del, primer, taller","ano, a–o, bebe, del, primer, taller",5,0,,,"primer, bebe, ni–o, peque–o, bebes, kit, curso, evento, taller",1,TRUE,1
143,Bandera Dominicana 8.5x11,gratuitos,,,,,,,,1,BANDOM14,,bandera.png,no,0,0,2/18/14 14:33,2/20/14 13:12,2/17/14,0,lb,8.5,11,0,in,TRUE,0,241,2,,"<p><span style=""font-size: 13px;"">Pon tu bandera en alto este Febrero. Te traemos una bandera en formato 8.5x11"" para que la puedas imprimir en casa y colgarla donde desees. ÁNo te quedes fuera este mes de la Patria! ÁPon tu bandera!&nbsp;</span></p>
","Pon tu bandera en alto este Febrero. Te traemos una bandera en formato 8.5x11"" para que la puedas imprimir en casa y colgarla donde desees. ÁNo te quedes fuera este mes de la Patria! ÁPon tu bandera! ",,5,0,,,,1,FALSE,1
144,Kit RIE Beb_ - Para _l,kits-rie,,,,,,,,2,KRBEBEEL14,,kitbebe.jpg,yes,2153,0,2/21/14 13:43,2/25/14 12:12,2/20/14,0,lb,0,0,0,in,TRUE,11,971,2,,"<p><span style=""font-size: 13px;"">A–ade&nbsp;un poco de color y palabras a todos tus ‡lbumes con este mini kit de registro en diario y tarjetas de t’tulo! Este paquete contiene doce tarjetas de t’tulo de 6x4&nbsp;pulgadas, seis troqueladas y seis impresas, diez tarjetas de diario de 6x4&nbsp;pulgadas y tarjetas de diario de&nbsp;3x4 pulgadas. Incluye adem‡s, troquelados variados y un washi-tape.&nbsp;Dise–o: Nacimiento Ni–o.&nbsp;</span></p>
","A–ade un poco de color y palabras a todos tus ‡lbumes con este mini kit de registro en diario y tarjetas de t’tulo! Este paquete contiene doce tarjetas de t’tulo de 6x4 pulgadas, seis troqueladas y seis impresas, diez tarjetas de diario de 6x4 pulgadas y ","kit, rie, bebe, el, ni–o, nino, hombre, varon, macho, infante, chichi, beb_",7,0,,"130,132","kit, rie, bebe, el, ni–o, nino, hombre, varon, macho, infante, chichi, beb_",1,TRUE,1
145,Kit RIE Beb_ - Para ella,kits-rie,,,,,,,,4,KRBEBEELLA14,,kitbebehembra.jpg,yes,2153,0,2/24/14 11:59,2/24/14 12:00,2/23/14,0,lb,0,0,0,in,TRUE,11,868,2,,"<p><span style=""font-size: 13px;"">A–ade&nbsp;un poco de color y palabras a todos tus ‡lbumes con este mini kit de registro en diario y tarjetas de t’tulo! Este paquete contiene doce tarjetas de t’tulo de 6x4&nbsp;pulgadas, seis troqueladas y seis impresas, diez tarjetas de diario de 6x4&nbsp;pulgadas y tarjetas de diario de&nbsp;3x4 pulgadas. Incluye adem‡s, troquelados variados y un washi-tape.&nbsp;Dise–o: Nacimiento Ni–a.&nbsp;</span></p>
","A–ade un poco de color y palabras a todos tus ‡lbumes con este mini kit de registro en diario y tarjetas de t’tulo! Este paquete contiene doce tarjetas de t’tulo de 6x4 pulgadas, seis troqueladas y seis impresas, diez tarjetas de diario de 6x4 pulgadas y ","kit, rie, bebe, el, ni–o, nino, hombre, varon, macho, infante, chichi, beb_",6,0,,336,"kit, rie, bebe, el, ni–o, nino, hombre, varon, macho, infante, chichi, beb_",1,TRUE,1
146,Kit RIE Amistad ,,,,,,,,,1,KRAMISTAD14,,DSC_4326.jpg,yes,322,0,2/24/14 13:43,3/12/14 7:14,2/23/14,0,lb,0,0,0,in,TRUE,11,1057,2,,"<p>No hay nada mejor que documentar la amistad. Este kit RIE trae 20 tarjetas 3x4, 6 tarjetas 6x4, troquelados diferentes y dos escarchas de diferentes colores.</p>
",,"kit, rie, febrero, amistad, bff, mejores amigas, amor",5,0,,"296,376","kit, rie, febrero, amistad, bff, mejores amigas, amor",1,TRUE,1
147,15 Impresiones,impresion,,,,,,,,999,IMPRESION15,,15fotos.jpg,yes,180,0,2/25/14 12:34,2/25/14 12:35,2/24/14,0,lb,0,0,0,in,TRUE,0,298,2,,"<p><span style=""font-size: 13px;"">Recibe tus fotos para tu Project Life en la comodidad de tu casa. Env’anos las fotos con las respectivas dimensiones en el nombre del archivo (Ej. IMG-7625-3x4) y nosotros nos encargamos de lo dem‡s. Sin filas, sin estr_s. Tan sencillo como un click.&nbsp;</span></p>
","Recibe tus fotos para tu Project Life en la comodidad de tu casa. Env’anos las fotos con las respectivas dimensiones en el nombre del archivo (Ej. IMG-7625-3x4) y nosotros nos encargamos de lo dem‡s. Sin filas, sin estr_s. Tan sencillo como un click. ","impresion, fotos, stickers, archivo, imprimir, cupon, codigo",5,0,,,,1,TRUE,1
148,Kit Marzo - RIE,kits-rie,,,,,,,,9,KRMAR14,,kitmarzobasico.jpg,yes,800,0,3/5/14 15:15,4/25/14 9:07,3/4/14,0,lb,0,0,0,in,TRUE,11,956,2,,"<p style=""font-size: 12.727272033691406px;"">Este Kit Incluye:&nbsp;</p>
<ul style=""font-size: 12.727272033691406px;"">
	<li>125&nbsp;Tarjetas Project Life de Edicion Rubor&nbsp;</li>
	<li>4 tarjetas 3x4 troqueladas con titulos en espanol como parte de nuestro toque dominicano en&nbsp;nuestra linea de marzo</li>
	<li>3 formas troqueladas de nuestras flores dominacana&nbsp;</li>
	<li>4 tarjetas lisas &nbsp;acorde con nuestra lineas de colores</li>
	<li>Washi tape&nbsp;</li>
	<li>Embellecedores : cintas en kashimir , formas&nbsp;de colores , mix de gemas , 2 banderines , ringstone</li>
	<li>Archivo descargable GRATIS!!</li>
</ul>
",kit rie,"kit rie, marzo, project life",5,0,,,"kit, marzo, rie",1,TRUE,1
149,Baby Pink 12 _ 12 Cloth ‡lbum,albumes-de-tela-12-x-12,,,,,,,,1,A1201,Becky Higgings,380200_Album_Pink_ThreeQuawta-300x300.jpg,yes,1211,0,3/10/14 13:50,3/10/14 14:03,3/9/14,0,lb,0,0,0,in,FALSE,11,0,2,,"<p>Utilice este disco para almacenar todas sus fotos especiales y recuerdos familiares. El ‡lbum, dise–ado para contener 12 ""x 12"" p‡ginas, ha reforzado las esquinas de metal, un anillo D enclavamiento-gancho-libre, y un soporte de metal de la etiqueta en el lomo. Contiene un ""‡lbum, un levantador de Hoja, uno de 6"" 15 ""x 13"" x 2 3/4 x 12 ""Sobre Page, cinco Photo Pocket Pages y cinco de 12"" x 12 ""protectores de la p‡gina.</p>
","Baby Pink 12 _ 12 Cloth ‡lbum, album","Baby Pink 12 _ 12 Cloth ‡lbum, album",5,0,,,,1,TRUE,1
150,Blush 12 _ 12 Cloth ‡lbum,albumes-de-tela-12-x-12,,,,,,,,1,A1202,Becky Higgings,Albumes/380195_Album_Blush_ThreeQuawta.jpg,yes,1211,0,3/10/14 13:54,3/10/14 14:02,3/9/14,0,lb,0,0,0,in,FALSE,11,0,2,,"<p>Utilice este disco para almacenar todas sus fotos especiales y recuerdos familiares. El ‡lbum, dise–ado para contener 12 ""x 12"" p‡ginas, ha reforzado las esquinas de metal, un anillo D enclavamiento-gancho-libre, y un soporte de metal de la etiqueta en el lomo. Contiene un ""‡lbum, un levantador de Hoja, uno de 6"" 15 ""x 13"" x 2 3/4 x 12 ""Sobre Page, cinco Photo Pocket Pages y cinco de 12"" x 12 ""protectores de la p‡gina.</p>
","cloth, album, blush, Blush 12 _ 12 Cloth ‡lbum","Blush 12 _ 12 Cloth ‡lbum, album, cloth",5,0,,,,1,TRUE,1
151,Cereza 12 _ 12 Cloth ‡lbum,albumes-de-tela-12-x-12,,,,,,,,1,AA1203,Becky Higgings,Albumes/380193_AlbumFabricCHerry_Quarter.jpg,yes,1211,0,3/10/14 13:57,3/10/14 14:02,3/9/14,0,lb,0,0,0,in,FALSE,11,0,2,,"<p>Utilice este disco para almacenar todas sus fotos especiales y recuerdos familiares. El ‡lbum, dise–ado para contener 12 ""x 12"" p‡ginas, ha reforzado las esquinas de metal, un anillo D enclavamiento-gancho-libre, y un soporte de metal de la etiqueta en el lomo. Contiene un ""‡lbum, un levantador de Hoja, uno de 6"" 15 ""x 13"" x 2 3/4 x 12 ""Sobre Page, cinco Photo Pocket Pages y cinco de 12"" x 12 ""protectores de la p‡gina.</p>
","Cereza 12 _ 12 Cloth ‡lbum, album","Cereza 12 _ 12 Cloth ‡lbum, album",5,0,,,,1,TRUE,1
152,Canela 12 _ 12 Cloth ‡lbum,albumes-de-tela-12-x-12,,,,,,,,1,AA1204,Becky Higgings,Albumes/380192_PL_Album_Fabric_Brown_Angle.jpg,yes,1211,0,3/10/14 13:59,3/10/14 14:07,3/9/14,0,lb,0,0,0,in,FALSE,11,0,2,,"<p>Utilice este disco para almacenar todas sus fotos especiales y recuerdos familiares. El ‡lbum, dise–ado para contener 12 ""x 12"" p‡ginas, ha reforzado las esquinas de metal, un anillo D enclavamiento-gancho-libre, y un soporte de metal de la etiqueta en el lomo. Contiene un ""‡lbum, un levantador de Hoja, uno de 6"" 15 ""x 13"" x 2 3/4 x 12 ""Sobre Page, cinco Photo Pocket Pages y cinco de 12"" x 12 ""protectores de la p‡gina.</p>
","canela, album, Canela 12 _ 12 Cloth ‡lbum","canela, album, Canela 12 _ 12 Cloth ‡lbum",5,0,,,,1,TRUE,1
153,Clementine 12 _ 12 Cloth ‡lbum,albumes-de-tela-12-x-12,,,,,,,,1,AA1205,Becky Higgings,Albumes/380197_AlbumFabricClementine_Quarter.jpg,yes,1211,0,3/10/14 14:02,3/10/14 14:02,3/9/14,0,lb,0,0,0,in,FALSE,11,0,2,,"<p>Utilice este disco para almacenar todas sus fotos especiales y recuerdos familiares. El ‡lbum, dise–ado para contener 12 ""x 12"" p‡ginas, ha reforzado las esquinas de metal, un anillo D enclavamiento-gancho-libre, y un soporte de metal de la etiqueta en el lomo. Contiene un ""‡lbum, un levantador de Hoja, uno de 6"" 15 ""x 13"" x 2 3/4 x 12 ""Sobre Page, cinco Photo Pocket Pages y cinco de 12"" x 12 ""protectores de la p‡gina.</p>
","Clementine 12 _ 12 Cloth ‡lbum, album","Clementine 12 _ 12 Cloth ‡lbum, album",5,0,,,,1,TRUE,1
154,Cobalto 12 _ 12 Cloth ‡lbum,albumes-de-tela-12-x-12,,,,,,,,1,AA1206,Becky Higgings,Albumes/380196_PL_Album_Fabric_Blue_Angle.jpg,yes,0,0,3/10/14 14:05,0000-00-00 00:00:00,3/9/14,0,lb,0,0,0,in,FALSE,11,0,2,,"<p>Utilice este disco para almacenar todas sus fotos especiales y recuerdos familiares. El ‡lbum, dise–ado para contener 12 ""x 12"" p‡ginas, ha reforzado las esquinas de metal, un anillo D enclavamiento-gancho-libre, y un soporte de metal de la etiqueta en el lomo. Contiene un ""‡lbum, un levantador de Hoja, uno de 6"" 15 ""x 13"" x 2 3/4 x 12 ""Sobre Page, cinco Photo Pocket Pages y cinco de 12"" x 12 ""protectores de la p‡gina.</p>
",Cobalto 12 _ 12 Cloth ‡lbum,Cobalto 12 _ 12 Cloth ‡lbum,5,0,,,,1,TRUE,1
155,Gris 12 _ 12 Cloth ‡lbum,albumes-de-tela-12-x-12,,,,,,,,1,AA1207,Becky Higgings,Albumes/380199_Album_Gray_ThreeQuawta.jpg,yes,1211,0,3/10/14 14:07,0000-00-00 00:00:00,3/9/14,0,lb,0,0,0,in,FALSE,11,0,2,,"<p>Utilice este disco para almacenar todas sus fotos especiales y recuerdos familiares. El ‡lbum, dise–ado para contener 12 ""x 12"" p‡ginas, ha reforzado las esquinas de metal, un anillo D enclavamiento-gancho-libre, y un soporte de metal de la etiqueta en el lomo. Contiene un ""‡lbum, un levantador de Hoja, uno de 6"" 15 ""x 13"" x 2 3/4 x 12 ""Sobre Page, cinco Photo Pocket Pages y cinco de 12"" x 12 ""protectores de la p‡gina.</p>
",Gris 12 _ 12 Cloth ‡lbum,Gris 12 _ 12 Cloth ‡lbum,5,0,,,,1,TRUE,1
156,Kiwi 12 _ 12 Cloth ‡lbum,albumes-de-tela-12-x-12,,,,,,,,1,AA1208,Becky Higgings,Albumes/380194_Album_Green_ThreeQuawta.jpg,yes,1211,0,3/10/14 14:09,0000-00-00 00:00:00,3/9/14,0,lb,0,0,0,in,FALSE,11,0,2,,"<p>Utilice este disco para almacenar todas sus fotos especiales y recuerdos familiares. El ‡lbum, dise–ado para contener 12 ""x 12"" p‡ginas, ha reforzado las esquinas de metal, un anillo D enclavamiento-gancho-libre, y un soporte de metal de la etiqueta en el lomo. Contiene un ""‡lbum, un levantador de Hoja, uno de 6"" 15 ""x 13"" x 2 3/4 x 12 ""Sobre Page, cinco Photo Pocket Pages y cinco de 12"" x 12 ""protectores de la p‡gina.</p>
",Kiwi 12 _ 12 Cloth ‡lbum,Kiwi 12 _ 12 Cloth ‡lbum,5,0,,,,1,TRUE,1
157,Midnight 12 _ 12 Cloth ‡lbum,albumes-de-tela-12-x-12,,,,,,,,1,AA1209,Becky Higgings,Albumes/380190_PL_Album_Fabric_Black_Angle.jpg,yes,1211,0,3/10/14 14:11,0000-00-00 00:00:00,3/9/14,0,lb,0,0,0,in,FALSE,11,0,2,,"<p>Utilice este disco para almacenar todas sus fotos especiales y recuerdos familiares. El ‡lbum, dise–ado para contener 12 ""x 12"" p‡ginas, ha reforzado las esquinas de metal, un anillo D enclavamiento-gancho-libre, y un soporte de metal de la etiqueta en el lomo. Contiene un ""‡lbum, un levantador de Hoja, uno de 6"" 15 ""x 13"" x 2 3/4 x 12 ""Sobre Page, cinco Photo Pocket Pages y cinco de 12"" x 12 ""protectores de la p‡gina.</p>
",Midnight 12 _ 12 Cloth ‡lbum,Midnight 12 _ 12 Cloth ‡lbum,5,0,,,,1,TRUE,1
158,Lluvia 12 _ 12 Cloth ‡lbum,albumes-de-tela-12-x-12,,,,,,,,1,AA1210,Becky Higgings,Albumes/380201_AlbumFabricTeal_Quarter.jpg,yes,1211,0,3/10/14 14:13,0000-00-00 00:00:00,3/9/14,0,lb,0,0,0,in,FALSE,11,0,2,,"<p>Utilice este disco para almacenar todas sus fotos especiales y recuerdos familiares. El ‡lbum, dise–ado para contener 12 ""x 12"" p‡ginas, ha reforzado las esquinas de metal, un anillo D enclavamiento-gancho-libre, y un soporte de metal de la etiqueta en el lomo. Contiene un ""‡lbum, un levantador de Hoja, uno de 6"" 15 ""x 13"" x 2 3/4 x 12 ""Sobre Page, cinco Photo Pocket Pages y cinco de 12"" x 12 ""protectores de la p‡gina.</p>
",Lluvia 12 _ 12 Cloth ‡lbum,Lluvia 12 _ 12 Cloth ‡lbum,5,0,,,,1,TRUE,1
159,Girasol 12 _ 12 Cloth ‡lbum,albumes-de-tela-12-x-12,,,,,,,,1,AA1211,Becky Higgings,Albumes/380198_Album_Sunflower_Quarter.jpg,yes,1211,0,3/10/14 14:14,0000-00-00 00:00:00,3/9/14,0,lb,0,0,0,in,FALSE,11,0,2,,"<p>Utilice este disco para almacenar todas sus fotos especiales y recuerdos familiares. El ‡lbum, dise–ado para contener 12 ""x 12"" p‡ginas, ha reforzado las esquinas de metal, un anillo D enclavamiento-gancho-libre, y un soporte de metal de la etiqueta en el lomo. Contiene un ""‡lbum, un levantador de Hoja, uno de 6"" 15 ""x 13"" x 2 3/4 x 12 ""Sobre Page, cinco Photo Pocket Pages y cinco de 12"" x 12 ""protectores de la p‡gina.</p>
",Girasol 12 _ 12 Cloth ‡lbum,Girasol 12 _ 12 Cloth ‡lbum,5,0,,,,1,TRUE,1
160,Blanco 12 _ 12 Cloth ‡lbum,albumes-de-tela-12-x-12,,,,,,,,1,AA1212,Becky Higgings,Albumes/380191_Album_Fabric_white_quarter.jpg,yes,1211,0,3/10/14 14:16,0000-00-00 00:00:00,3/9/14,0,lb,0,0,0,in,FALSE,11,0,2,,"<p>Utilice este disco para almacenar todas sus fotos especiales y recuerdos familiares. El ‡lbum, dise–ado para contener 12 ""x 12"" p‡ginas, ha reforzado las esquinas de metal, un anillo D enclavamiento-gancho-libre, y un soporte de metal de la etiqueta en el lomo. Contiene un ""‡lbum, un levantador de Hoja, uno de 6"" 15 ""x 13"" x 2 3/4 x 12 ""Sobre Page, cinco Photo Pocket Pages y cinco de 12"" x 12 ""protectores de la p‡gina.</p>
",Blanco 12 _ 12 Cloth ‡lbum,Blanco 12 _ 12 Cloth ‡lbum,5,0,,,,1,TRUE,1
161,Edici—n çmbar çlbum de Dise–ador,albumes,,,,,,,,1,AD1201,Becky Higgings,Album disenador/AmberAlbum-300x300.jpg,yes,865,0,3/10/14 14:23,3/10/14 14:45,3/9/14,0,lb,0,0,0,in,FALSE,11,0,2,,"<p>Utilice este disco para almacenar todas sus fotos especiales y recuerdos familiares. El ‡lbum, dise–ado para contener 12 ""x 12"" p‡ginas, ha reforzado las esquinas de metal, un anillo D enclavamiento-gancho-libre, y un soporte de metal de la etiqueta en el lomo. Contiene un 15 ""x 13"" x 2 3/4 ""del ‡lbum y una elevadora de l‡minas. Este ‡lbum coordina a la perfecci—n con la vida de Amber Edici—n Proyecto dise–ado por Lori Whitlock.</p>
",Edici—n çmbar çlbum de Dise–ador,Edici—n çmbar çlbum de Dise–ador,5,0,,375,,1,TRUE,1
162,Black Signature Album,albumes,,,,,,,,1,AD1202,Becky Higgings,Album disenador/BlackSignatureAlbum-300x300.jpg,yes,865,0,3/10/14 14:27,3/10/14 14:43,3/9/14,0,lb,0,0,0,in,FALSE,11,0,2,,"<p>Utilice este disco para almacenar todas sus fotos especiales y recuerdos familiares. El ‡lbum, dise–ado para contener 12 ""x 12"" p‡ginas, ha reforzado las esquinas de metal, un anillo D enclavamiento-gancho-libre, y un soporte de metal de la etiqueta en el lomo. Contiene un 15 ""x 13"" x 2 3/4 ""del ‡lbum y una elevadora de l‡minas. Este ‡lbum tiene un patr—n simple tono sobre tono para agregar el detalle hermoso que este ‡lbum neutral.</p>
",Black Signature Album,Black Signature Album,5,0,,,,1,TRUE,1
163,Cherry Edition Designer Album,albumes,,,,,,,,1,AD1203,Becky Higgings,Album disenador/CherryAlbum-300x300.jpg,yes,865,0,3/10/14 14:33,3/10/14 14:43,3/9/14,0,lb,0,0,0,in,FALSE,11,0,2,,"<p>Utilice este disco para almacenar todas sus fotos especiales y recuerdos familiares. El ‡lbum, dise–ado para contener 12 ""x 12"" p‡ginas, ha reforzado las esquinas de metal, un anillo D enclavamiento-gancho-libre, y un soporte de metal de la etiqueta en el lomo. Contiene un 15 ""x 13"" x 2 3/4 ""del ‡lbum y una elevadora de l‡minas. Este ‡lbum coordina maravillosamente con la Vida del Proyecto Cereza edici—n dise–ada por Lori Whitlock.</p>
",Cherry Edition Designer Album,Cherry Edition Designer Album,5,0,,,,1,TRUE,1
164,çlbum de Dise–ador Edici—n Estraza,albumes,,,,,,,,1,AD1204,Becky Higgings,images (6).jpg,yes,1250,0,3/10/14 14:36,5/27/14 12:36,3/9/14,0,lb,0,0,0,in,TRUE,11,211,2,,"<p>Utilice este disco para almacenar todas sus fotos especiales y recuerdos familiares. El ‡lbum, dise–ado para contener 12 ""x 12"" p‡ginas, ha reforzado las esquinas de metal, un anillo D enclavamiento-gancho-libre, y un soporte de metal de la etiqueta en el lomo. Contiene un 15 ""x 13"" x 2 3/4 ""del ‡lbum y una elevadora de l‡minas.&nbsp;</p>
",çlbum de Dise–ador Edici—n Estraza ,çlbum de Dise–ador Edici—n Estraza ,5,0,,,album 12x12,1,TRUE,1
165,Cobalt Edition Designer Album,albumes,,,,,,,,1,AD1205,Becky Higgings,Album disenador/CobaltAlbum-300x300.jpg,yes,865,0,3/10/14 14:39,3/10/14 14:45,3/9/14,0,lb,0,0,0,in,FALSE,11,0,2,,"<p>Utilice este disco para almacenar todas sus fotos especiales y recuerdos familiares. El ‡lbum, dise–ado para contener 12 ""x 12"" p‡ginas, ha reforzado las esquinas de metal, un anillo D enclavamiento-gancho-libre, y un soporte de metal de la etiqueta en el lomo. Contiene un 15 ""x 13"" x 2 3/4 ""del ‡lbum y una elevadora de l‡minas. Este ‡lbum coordina a la perfecci—n con la vida del proyecto Cobalt edici—n dise–ada por Kim Gayton.</p>
",Cobalt Edition Designer Album,Cobalt Edition Designer Album,5,0,,,,1,TRUE,1
166,çlbum de tela de dise–ador edici—n coral,albumes,,,,,,,,3,AD1206,Becky Higgings,Album disenador/380258_PL_Album_Coral.jpg,yes,1081,0,3/10/14 14:43,5/29/14 11:49,3/9/14,0,lb,0,0,0,in,TRUE,11,148,2,,"<p>Utilice este disco para almacenar todas sus fotos especiales y recuerdos familiares. El ‡lbum, dise–ado para contener 12 ""x 12"" p‡ginas, ha reforzado las esquinas de metal, un anillo D enclavamiento-gancho-libre, y un soporte de metal de la etiqueta en el lomo. Contiene un 15 ""x 13"" x 2 3/4 ""del ‡lbum y una elevadora de l‡minas. Este ‡lbum coordina perfectamente con la hermosa paleta de colores de la vida del proyecto Coral edici—n dise–ada por Deena Rutter.</p>
",çlbum de tela de dise–ador edici—n coral,çlbum de tela de dise–ador edici—n coral,5,0,,375,,1,TRUE,1
167,çlbum de Tela de Dise–ador Edici—n Heritage,albumes,,,,,,,,1,AD1207,Becky Higgings,Album disenador/380179-PL_Heritage_Album_Quarter-300x300.jpg,yes,1080,0,3/10/14 14:53,5/29/14 11:49,3/9/14,0,lb,0,0,0,in,TRUE,11,147,2,,"<p>Utilice este disco para almacenar todas sus fotos especiales y recuerdos familiares. El ‡lbum, dise–ado para contener 12 ""x 12"" p‡ginas, ha reforzado las esquinas de metal, un anillo D enclavamiento-gancho-libre, y un soporte de metal de la etiqueta en el lomo. Contiene un 15 ""x 13"" x 2 3/4 ""del ‡lbum y una elevadora de l‡minas. Este ‡lbum coordina maravillosamente con el cl‡sico paleta de colores del Proyecto Life Heritage Edici—n dise–ada por Celeste Caballero.</p>
",çlbum de Tela de Dise–ador Edici—n Heritage,çlbum de Tela de Dise–ador Edici—n Heritage,5,0,,,,1,TRUE,1
168,çlbum de Dise–ador Edici—n Midnight,albumes,,,,,,,,2,AD128,Becky Higgings,96980_PL_Album_Cameras_Quarter-150x150.jpg,yes,1250,0,3/10/14 14:56,5/27/14 12:35,3/9/14,0,lb,0,0,0,in,TRUE,11,192,2,,"<p>Utilice este disco para almacenar todas sus fotos especiales y recuerdos familiares. El ‡lbum, dise–ado para contener 12 ""x 12"" p‡ginas, ha reforzado las esquinas de metal, un anillo D enclavamiento-gancho-libre, y un soporte de metal de la etiqueta en el lomo. Contiene un 15 ""x 13"" x 2 3/4 ""del ‡lbum y una elevadora de l‡minas.&nbsp;</p>
",çlbum de Tela de Dise–ador Edici—n Midnight,çlbum de Tela de Dise–ador Edici—n Midnight,5,0,,,,1,TRUE,1
169,‡lbum de Dise–ador Edici—n 5FT & Frolic,albumes,,,,,,,,1,AD1209,Becky Higgings,blee.jpg,yes,1250,0,3/11/14 12:44,5/27/14 12:37,3/10/14,0,lb,0,0,0,in,TRUE,11,168,2,,"<p>Utilice este disco para almacenar todas sus fotos especiales y recuerdos familiares. El ‡lbum, dise–ado para contener 12 ""x 12"" p‡ginas, ha reforzado las esquinas de metal, un anillo D enclavamiento-gancho-libre, y un soporte de metal de la etiqueta en el lomo. Contiene un 15 ""x 13"" x 2 3/4 ""del ‡lbum y una elevadora de l‡minas.&nbsp;</p>
",‡lbum de Dise–ador ,‡lbum de Dise–ador ,5,0,,,album de disenar ,1,TRUE,1
