product_id,name,categories,sku,upc,ean,jan,isbn,mpn,location,quantity,model,manufacturer,image_name,"requires
shipping",price,points,date_added,date_modified,date_available,weight,unit,length,width,height,"length
unit","status
enabled",tax_class_id,viewed,language_id,seo_keyword,description,meta_description,meta_keywords,stock_status_id,store_ids,layout,related_ids,tags,sort_order,subtract,minimum
134,Washi Tape Rojo Amor,60,,,,,,,,12,8.87394E+11,,data/Tapes/Washit Tape Love.jpg,no,184.47,0,2014-02-10 09:51:38,2014-02-12 14:14:07,2014-02-09,0.00,lb,0,0,0,in,true,11,619,2,,"<p>Cinta Adhesiva de 10 yarda ,gris&nbsp;con palabra insignia LOVE</p>
","amor , palabras , love, gris, tapes, washi tapes, washi","amor , palabras , love, gris , washi tape, washi",5,0,,"130,132,133,135,137","washi tape, amor ,rojo",1,true,1
135,Washi Tape  Besos,60,,,,,,,,12,8.87394E+11,,data/Tapes/Besos.jpg,no,140.00,0,2014-02-10 10:09:18,2014-05-28 14:07:26,2014-02-09,0.00,lb,0,0,0,in,true,11,733,2,,"<p>Cinta Adhesiva de 10 yardas con estampado de besos rojos.</p>
","besos, amor , valentine , rojo , blanco, washi","besos, amor , valentine , rojo , blanco, washi",5,0,,"130,131,132,134,137","besos , washi tape",1,true,1
136,Washi Tape Hecho con Amor,60,,,,,,,,12,8.87394E+11,,data/Tapes/Hecho Con Amor.jpg,yes,140.00,0,2014-02-10 10:19:58,2014-05-28 14:08:46,2014-02-09,0.00,lb,0,0,0,in,true,11,498,2,,,"washi tape, love, amor, hecho con amor, washi","washi tape, love, amor, hecho con amor, washi",5,0,,137,,1,true,1
137,Washi Tape Envuelto con Amor (Purpura),60,,,,,,,,12,8.87394E+11,,data/Tapes/Envuelto con Amor.jpg,no,140.00,0,2014-02-10 10:20:41,2014-05-28 14:08:09,2014-02-09,0.00,lb,0,0,0,in,true,11,625,2,,"<p>Cinta Adhesiva de 10 yarda , con frase ""con amor""</p>
","purpura , amor , with love , tape , corazon, washi","purpura , amor , with love , tape , corazon, washi",5,0,,"132,134,135,136","con amor , corazon , morado ",1,true,1
139,50 Impresiones Fotos,70,,,,,,,,1000,IMPRESION50,,data/50fotos.jpg,yes,600.00,0,2014-02-14 12:42:37,2014-02-14 12:54:18,2014-02-13,0.50,lb,0,0,0,in,true,0,306,2,,"<p>Recibe tus fotos para tu Project Life en la comodidad de tu casa. Envíanos las fotos con las respectivas dimensiones en el nombre del archivo (Ej. IMG-7625-3x4) y nosotros nos encargamos de lo demás. Sin filas, sin estrés. Tan sencillo como un click.&nbsp;</p>
","Recibe tus fotos para tu Project Life en la comodidad de tu casa. Envíanos las fotos con las respectivas dimensiones en el nombre del archivo (Ej. IMG-7625-3x4) y nosotros nos encargamos de lo demás. Sin filas, sin estrés. Tan sencillo como un click. ","fotos, impresas, impresiones, digital, fisicas, revelado, print, imagenes, foto",5,0,,"68,96,97","fotos, impresas, impresiones, digital, fisicas, revelado, print, imagenes, foto",1,false,1
140,100 Impresiones,70,,,,,,,,1000,IMPRESION100,,data/100fotos.jpg,yes,1200.00,0,2014-02-14 12:42:48,2014-04-16 07:07:41,2014-02-13,0.50,lb,0,0,0,in,true,0,380,2,,"<p>Recibe tus fotos para tu Project Life en la comodidad de tu casa. Incluye :</p>
<ul>
	<li>25&nbsp;fotos - 4x3</li>
	<li>15 fotos - 4x4&nbsp;</li>
	<li>50 fotos - 4x6</li>
	<li>10 fotos - 6x6</li>
</ul>
<p><span style=""font-size: 13px; line-height: 1.6em;"">Envíanos las fotos con las respectivas dimensiones en el nombre del archivo (Ej. IMG-7625-3x4) y nosotros nos encargamos de lo demás. Sin filas, sin estrés. Tan sencillo como un click.&nbsp;</span></p>
","Recibe tus fotos para tu Project Life en la comodidad de tu casa. Envíanos las fotos con las respectivas dimensiones en el nombre del archivo (Ej. IMG-7625-3x4) y nosotros nos encargamos de lo demás. Sin filas, sin estrés. Tan sencillo como un click. ","fotos, impresas, impresiones, digital, fisicas, revelado, print, imagenes, foto",5,0,,"68,96,97","fotos, impresas, impresiones, digital, fisicas, revelado, print, imagenes, foto",1,false,1
141,Primer Año del Bebé,69,,,,,,,,10,PAB2014,,data/Primeranodelbebe.jpg,yes,3000.00,0,2014-02-17 12:49:52,2014-04-09 07:18:12,2014-02-16,0.00,lb,0,0,0,in,true,11,1664,2,,"<p><strong>Todo lo que necesitas saber sobre el cuidado de nenes de 0 a 2 años y la documentación de su llegada y crecimiento.</strong></p>
<p>¿Eres madre primeriza? ¿O tal vez, deseas mejorar la maravillosa experiencia de ser madre una segunda vez? ¿Estás un tanto confundida?&nbsp;Con la coach <strong>Aileen Ginebra</strong> aprenderemos sobre los patrones de sueño, masajes básicos y vitales para la buena salud y desenvolvimiento del pequeño, cómo bañarlos, la alimentación correcta y todos los factores psicológicos que influyen en el desarrollo de nuestros nenes. De mano de <strong>Emely Muñoz</strong> aprenderemos cómo fotografiarlos, cuales cosas debemos tomar en cuenta a la hora de&nbsp;documentar y recibiras un album y un kit del bebé con el cual te enseñaremos a mantener todo en orden. Enfrenta esta bella llegada preparada. ¿Ya te inscribiste? ¡Tenemos cupos limitados!</p>
<p>Este curso iniciará&nbsp;el dia 10<strong>&nbsp;de abril&nbsp;del 2014</strong>. <span style=""color: rgb(84, 84, 84); font-family: arial, sans-serif; font-size: small; line-height: 18.200000762939453px;"">¡</span>Te esperamos!</p>
","ano, año, bebe, del, primer, taller","ano, año, bebe, del, primer, taller",5,0,,,"primer, bebe, niño, pequeño, bebes, kit, curso, evento, taller",1,true,1
143,Bandera Dominicana 8.5x11,75,,,,,,,,1,BANDOM14,,data/bandera.png,no,0.00,0,2014-02-18 14:33:38,2014-02-20 13:12:08,2014-02-17,0.00,lb,8.5,11,0,in,true,0,241,2,,"<p><span style=""font-size: 13px;"">Pon tu bandera en alto este Febrero. Te traemos una bandera en formato 8.5x11"" para que la puedas imprimir en casa y colgarla donde desees. ¡No te quedes fuera este mes de la Patria! ¡Pon tu bandera!&nbsp;</span></p>
","Pon tu bandera en alto este Febrero. Te traemos una bandera en formato 8.5x11"" para que la puedas imprimir en casa y colgarla donde desees. ¡No te quedes fuera este mes de la Patria! ¡Pon tu bandera! ",,5,0,,,,1,false,1
144,Kit RIE Bebé - Para él,64,,,,,,,,2,KRBEBEEL14,,data/kitbebe.jpg,yes,2153.00,0,2014-02-21 13:43:21,2014-02-25 12:12:19,2014-02-20,0.00,lb,0,0,0,in,true,11,971,2,,"<p><span style=""font-size: 13px;"">Añade&nbsp;un poco de color y palabras a todos tus álbumes con este mini kit de registro en diario y tarjetas de título! Este paquete contiene doce tarjetas de título de 6x4&nbsp;pulgadas, seis troqueladas y seis impresas, diez tarjetas de diario de 6x4&nbsp;pulgadas y tarjetas de diario de&nbsp;3x4 pulgadas. Incluye además, troquelados variados y un washi-tape.&nbsp;Diseño: Nacimiento Niño.&nbsp;</span></p>
","Añade un poco de color y palabras a todos tus álbumes con este mini kit de registro en diario y tarjetas de título! Este paquete contiene doce tarjetas de título de 6x4 pulgadas, seis troqueladas y seis impresas, diez tarjetas de diario de 6x4 pulgadas y ","kit, rie, bebe, el, niño, nino, hombre, varon, macho, infante, chichi, bebé",7,0,,"130,132","kit, rie, bebe, el, niño, nino, hombre, varon, macho, infante, chichi, bebé",1,true,1
145,Kit RIE Bebé - Para ella,64,,,,,,,,4,KRBEBEELLA14,,data/kitbebehembra.jpg,yes,2153.00,0,2014-02-24 11:59:10,2014-02-24 12:00:04,2014-02-23,0.00,lb,0,0,0,in,true,11,868,2,,"<p><span style=""font-size: 13px;"">Añade&nbsp;un poco de color y palabras a todos tus álbumes con este mini kit de registro en diario y tarjetas de título! Este paquete contiene doce tarjetas de título de 6x4&nbsp;pulgadas, seis troqueladas y seis impresas, diez tarjetas de diario de 6x4&nbsp;pulgadas y tarjetas de diario de&nbsp;3x4 pulgadas. Incluye además, troquelados variados y un washi-tape.&nbsp;Diseño: Nacimiento Niña.&nbsp;</span></p>
","Añade un poco de color y palabras a todos tus álbumes con este mini kit de registro en diario y tarjetas de título! Este paquete contiene doce tarjetas de título de 6x4 pulgadas, seis troqueladas y seis impresas, diez tarjetas de diario de 6x4 pulgadas y ","kit, rie, bebe, el, niño, nino, hombre, varon, macho, infante, chichi, bebé",6,0,,336,"kit, rie, bebe, el, niño, nino, hombre, varon, macho, infante, chichi, bebé",1,true,1
146,Kit RIE Amistad ,,,,,,,,,1,KRAMISTAD14,,data/DSC_4326.jpg,yes,322.00,0,2014-02-24 13:43:58,2014-03-12 07:14:48,2014-02-23,0.00,lb,0,0,0,in,true,11,1057,2,,"<p>No hay nada mejor que documentar la amistad. Este kit RIE trae 20 tarjetas 3x4, 6 tarjetas 6x4, troquelados diferentes y dos escarchas de diferentes colores.</p>
",,"kit, rie, febrero, amistad, bff, mejores amigas, amor",5,0,,"296,376","kit, rie, febrero, amistad, bff, mejores amigas, amor",1,true,1
147,15 Impresiones,70,,,,,,,,999,IMPRESION15,,data/15fotos.jpg,yes,180.00,0,2014-02-25 12:34:46,2014-02-25 12:35:53,2014-02-24,0.00,lb,0,0,0,in,true,0,298,2,,"<p><span style=""font-size: 13px;"">Recibe tus fotos para tu Project Life en la comodidad de tu casa. Envíanos las fotos con las respectivas dimensiones en el nombre del archivo (Ej. IMG-7625-3x4) y nosotros nos encargamos de lo demás. Sin filas, sin estrés. Tan sencillo como un click.&nbsp;</span></p>
","Recibe tus fotos para tu Project Life en la comodidad de tu casa. Envíanos las fotos con las respectivas dimensiones en el nombre del archivo (Ej. IMG-7625-3x4) y nosotros nos encargamos de lo demás. Sin filas, sin estrés. Tan sencillo como un click. ","impresion, fotos, stickers, archivo, imprimir, cupon, codigo",5,0,,,,1,true,1
148,Kit Marzo - RIE,64,,,,,,,,9,KRMAR14,,data/kitmarzobasico.jpg,yes,800.00,0,2014-03-05 15:15:14,2014-04-25 09:07:52,2014-03-04,0.00,lb,0,0,0,in,true,11,956,2,,"<p style=""font-size: 12.727272033691406px;"">Este Kit Incluye:&nbsp;</p>
<ul style=""font-size: 12.727272033691406px;"">
	<li>125&nbsp;Tarjetas Project Life de Edicion Rubor&nbsp;</li>
	<li>4 tarjetas 3x4 troqueladas con titulos en espanol como parte de nuestro toque dominicano en&nbsp;nuestra linea de marzo</li>
	<li>3 formas troqueladas de nuestras flores dominacana&nbsp;</li>
	<li>4 tarjetas lisas &nbsp;acorde con nuestra lineas de colores</li>
	<li>Washi tape&nbsp;</li>
	<li>Embellecedores : cintas en kashimir , formas&nbsp;de colores , mix de gemas , 2 banderines , ringstone</li>
	<li>Archivo descargable GRATIS!!</li>
</ul>
",kit rie,"kit rie, marzo, project life",5,0,,,"kit, marzo, rie",1,true,1
149,Baby Pink 12 _ 12 Cloth álbum,76,,,,,,,,1,A1201,Becky Higgings,data/380200_Album_Pink_ThreeQuawta-300x300.jpg,yes,1211.00,0,2014-03-10 13:50:24,2014-03-10 14:03:08,2014-03-09,0.00,lb,0,0,0,in,false,11,0,2,,"<p>Utilice este disco para almacenar todas sus fotos especiales y recuerdos familiares. El álbum, diseñado para contener 12 ""x 12"" páginas, ha reforzado las esquinas de metal, un anillo D enclavamiento-gancho-libre, y un soporte de metal de la etiqueta en el lomo. Contiene un ""álbum, un levantador de Hoja, uno de 6"" 15 ""x 13"" x 2 3/4 x 12 ""Sobre Page, cinco Photo Pocket Pages y cinco de 12"" x 12 ""protectores de la página.</p>
","Baby Pink 12 _ 12 Cloth álbum, album","Baby Pink 12 _ 12 Cloth álbum, album",5,0,,,,1,true,1
150,Blush 12 _ 12 Cloth álbum,76,,,,,,,,1,A1202,Becky Higgings,data/Albumes/380195_Album_Blush_ThreeQuawta.jpg,yes,1211.00,0,2014-03-10 13:54:50,2014-03-10 14:02:44,2014-03-09,0.00,lb,0,0,0,in,false,11,0,2,,"<p>Utilice este disco para almacenar todas sus fotos especiales y recuerdos familiares. El álbum, diseñado para contener 12 ""x 12"" páginas, ha reforzado las esquinas de metal, un anillo D enclavamiento-gancho-libre, y un soporte de metal de la etiqueta en el lomo. Contiene un ""álbum, un levantador de Hoja, uno de 6"" 15 ""x 13"" x 2 3/4 x 12 ""Sobre Page, cinco Photo Pocket Pages y cinco de 12"" x 12 ""protectores de la página.</p>
","cloth, album, blush, Blush 12 _ 12 Cloth álbum","Blush 12 _ 12 Cloth álbum, album, cloth",5,0,,,,1,true,1
151,Cereza 12 _ 12 Cloth álbum,76,,,,,,,,1,AA1203,Becky Higgings,data/Albumes/380193_AlbumFabricCHerry_Quarter.jpg,yes,1211.00,0,2014-03-10 13:57:18,2014-03-10 14:02:29,2014-03-09,0.00,lb,0,0,0,in,false,11,0,2,,"<p>Utilice este disco para almacenar todas sus fotos especiales y recuerdos familiares. El álbum, diseñado para contener 12 ""x 12"" páginas, ha reforzado las esquinas de metal, un anillo D enclavamiento-gancho-libre, y un soporte de metal de la etiqueta en el lomo. Contiene un ""álbum, un levantador de Hoja, uno de 6"" 15 ""x 13"" x 2 3/4 x 12 ""Sobre Page, cinco Photo Pocket Pages y cinco de 12"" x 12 ""protectores de la página.</p>
","Cereza 12 _ 12 Cloth álbum, album","Cereza 12 _ 12 Cloth álbum, album",5,0,,,,1,true,1
152,Canela 12 _ 12 Cloth álbum,76,,,,,,,,1,AA1204,Becky Higgings,data/Albumes/380192_PL_Album_Fabric_Brown_Angle.jpg,yes,1211.00,0,2014-03-10 13:59:47,2014-03-10 14:07:24,2014-03-09,0.00,lb,0,0,0,in,false,11,0,2,,"<p>Utilice este disco para almacenar todas sus fotos especiales y recuerdos familiares. El álbum, diseñado para contener 12 ""x 12"" páginas, ha reforzado las esquinas de metal, un anillo D enclavamiento-gancho-libre, y un soporte de metal de la etiqueta en el lomo. Contiene un ""álbum, un levantador de Hoja, uno de 6"" 15 ""x 13"" x 2 3/4 x 12 ""Sobre Page, cinco Photo Pocket Pages y cinco de 12"" x 12 ""protectores de la página.</p>
","canela, album, Canela 12 _ 12 Cloth álbum","canela, album, Canela 12 _ 12 Cloth álbum",5,0,,,,1,true,1
153,Clementine 12 _ 12 Cloth álbum,76,,,,,,,,1,AA1205,Becky Higgings,data/Albumes/380197_AlbumFabricClementine_Quarter.jpg,yes,1211.00,0,2014-03-10 14:02:04,2014-03-10 14:02:55,2014-03-09,0.00,lb,0,0,0,in,false,11,0,2,,"<p>Utilice este disco para almacenar todas sus fotos especiales y recuerdos familiares. El álbum, diseñado para contener 12 ""x 12"" páginas, ha reforzado las esquinas de metal, un anillo D enclavamiento-gancho-libre, y un soporte de metal de la etiqueta en el lomo. Contiene un ""álbum, un levantador de Hoja, uno de 6"" 15 ""x 13"" x 2 3/4 x 12 ""Sobre Page, cinco Photo Pocket Pages y cinco de 12"" x 12 ""protectores de la página.</p>
","Clementine 12 _ 12 Cloth álbum, album","Clementine 12 _ 12 Cloth álbum, album",5,0,,,,1,true,1
154,Cobalto 12 _ 12 Cloth álbum,76,,,,,,,,1,AA1206,Becky Higgings,data/Albumes/380196_PL_Album_Fabric_Blue_Angle.jpg,yes,0.00,0,2014-03-10 14:05:15,0000-00-00 00:00:00,2014-03-09,0.00,lb,0,0,0,in,false,11,0,2,,"<p>Utilice este disco para almacenar todas sus fotos especiales y recuerdos familiares. El álbum, diseñado para contener 12 ""x 12"" páginas, ha reforzado las esquinas de metal, un anillo D enclavamiento-gancho-libre, y un soporte de metal de la etiqueta en el lomo. Contiene un ""álbum, un levantador de Hoja, uno de 6"" 15 ""x 13"" x 2 3/4 x 12 ""Sobre Page, cinco Photo Pocket Pages y cinco de 12"" x 12 ""protectores de la página.</p>
",Cobalto 12 _ 12 Cloth álbum,Cobalto 12 _ 12 Cloth álbum,5,0,,,,1,true,1
155,Gris 12 _ 12 Cloth álbum,76,,,,,,,,1,AA1207,Becky Higgings,data/Albumes/380199_Album_Gray_ThreeQuawta.jpg,yes,1211.00,0,2014-03-10 14:07:06,0000-00-00 00:00:00,2014-03-09,0.00,lb,0,0,0,in,false,11,0,2,,"<p>Utilice este disco para almacenar todas sus fotos especiales y recuerdos familiares. El álbum, diseñado para contener 12 ""x 12"" páginas, ha reforzado las esquinas de metal, un anillo D enclavamiento-gancho-libre, y un soporte de metal de la etiqueta en el lomo. Contiene un ""álbum, un levantador de Hoja, uno de 6"" 15 ""x 13"" x 2 3/4 x 12 ""Sobre Page, cinco Photo Pocket Pages y cinco de 12"" x 12 ""protectores de la página.</p>
",Gris 12 _ 12 Cloth álbum,Gris 12 _ 12 Cloth álbum,5,0,,,,1,true,1
156,Kiwi 12 _ 12 Cloth álbum,76,,,,,,,,1,AA1208,Becky Higgings,data/Albumes/380194_Album_Green_ThreeQuawta.jpg,yes,1211.00,0,2014-03-10 14:09:13,0000-00-00 00:00:00,2014-03-09,0.00,lb,0,0,0,in,false,11,0,2,,"<p>Utilice este disco para almacenar todas sus fotos especiales y recuerdos familiares. El álbum, diseñado para contener 12 ""x 12"" páginas, ha reforzado las esquinas de metal, un anillo D enclavamiento-gancho-libre, y un soporte de metal de la etiqueta en el lomo. Contiene un ""álbum, un levantador de Hoja, uno de 6"" 15 ""x 13"" x 2 3/4 x 12 ""Sobre Page, cinco Photo Pocket Pages y cinco de 12"" x 12 ""protectores de la página.</p>
",Kiwi 12 _ 12 Cloth álbum,Kiwi 12 _ 12 Cloth álbum,5,0,,,,1,true,1
157,Midnight 12 _ 12 Cloth álbum,76,,,,,,,,1,AA1209,Becky Higgings,data/Albumes/380190_PL_Album_Fabric_Black_Angle.jpg,yes,1211.00,0,2014-03-10 14:11:20,0000-00-00 00:00:00,2014-03-09,0.00,lb,0,0,0,in,false,11,0,2,,"<p>Utilice este disco para almacenar todas sus fotos especiales y recuerdos familiares. El álbum, diseñado para contener 12 ""x 12"" páginas, ha reforzado las esquinas de metal, un anillo D enclavamiento-gancho-libre, y un soporte de metal de la etiqueta en el lomo. Contiene un ""álbum, un levantador de Hoja, uno de 6"" 15 ""x 13"" x 2 3/4 x 12 ""Sobre Page, cinco Photo Pocket Pages y cinco de 12"" x 12 ""protectores de la página.</p>
",Midnight 12 _ 12 Cloth álbum,Midnight 12 _ 12 Cloth álbum,5,0,,,,1,true,1
158,Lluvia 12 _ 12 Cloth álbum,76,,,,,,,,1,AA1210,Becky Higgings,data/Albumes/380201_AlbumFabricTeal_Quarter.jpg,yes,1211.00,0,2014-03-10 14:13:15,0000-00-00 00:00:00,2014-03-09,0.00,lb,0,0,0,in,false,11,0,2,,"<p>Utilice este disco para almacenar todas sus fotos especiales y recuerdos familiares. El álbum, diseñado para contener 12 ""x 12"" páginas, ha reforzado las esquinas de metal, un anillo D enclavamiento-gancho-libre, y un soporte de metal de la etiqueta en el lomo. Contiene un ""álbum, un levantador de Hoja, uno de 6"" 15 ""x 13"" x 2 3/4 x 12 ""Sobre Page, cinco Photo Pocket Pages y cinco de 12"" x 12 ""protectores de la página.</p>
",Lluvia 12 _ 12 Cloth álbum,Lluvia 12 _ 12 Cloth álbum,5,0,,,,1,true,1
159,Girasol 12 _ 12 Cloth álbum,76,,,,,,,,1,AA1211,Becky Higgings,data/Albumes/380198_Album_Sunflower_Quarter.jpg,yes,1211.00,0,2014-03-10 14:14:54,0000-00-00 00:00:00,2014-03-09,0.00,lb,0,0,0,in,false,11,0,2,,"<p>Utilice este disco para almacenar todas sus fotos especiales y recuerdos familiares. El álbum, diseñado para contener 12 ""x 12"" páginas, ha reforzado las esquinas de metal, un anillo D enclavamiento-gancho-libre, y un soporte de metal de la etiqueta en el lomo. Contiene un ""álbum, un levantador de Hoja, uno de 6"" 15 ""x 13"" x 2 3/4 x 12 ""Sobre Page, cinco Photo Pocket Pages y cinco de 12"" x 12 ""protectores de la página.</p>
",Girasol 12 _ 12 Cloth álbum,Girasol 12 _ 12 Cloth álbum,5,0,,,,1,true,1
160,Blanco 12 _ 12 Cloth álbum,76,,,,,,,,1,AA1212,Becky Higgings,data/Albumes/380191_Album_Fabric_white_quarter.jpg,yes,1211.00,0,2014-03-10 14:16:58,0000-00-00 00:00:00,2014-03-09,0.00,lb,0,0,0,in,false,11,0,2,,"<p>Utilice este disco para almacenar todas sus fotos especiales y recuerdos familiares. El álbum, diseñado para contener 12 ""x 12"" páginas, ha reforzado las esquinas de metal, un anillo D enclavamiento-gancho-libre, y un soporte de metal de la etiqueta en el lomo. Contiene un ""álbum, un levantador de Hoja, uno de 6"" 15 ""x 13"" x 2 3/4 x 12 ""Sobre Page, cinco Photo Pocket Pages y cinco de 12"" x 12 ""protectores de la página.</p>
",Blanco 12 _ 12 Cloth álbum,Blanco 12 _ 12 Cloth álbum,5,0,,,,1,true,1
161,Edición Ámbar Álbum de Diseñador,77,,,,,,,,1,AD1201,Becky Higgings,data/Album disenador/AmberAlbum-300x300.jpg,yes,865.00,0,2014-03-10 14:23:46,2014-03-10 14:45:54,2014-03-09,0.00,lb,0,0,0,in,false,11,0,2,,"<p>Utilice este disco para almacenar todas sus fotos especiales y recuerdos familiares. El álbum, diseñado para contener 12 ""x 12"" páginas, ha reforzado las esquinas de metal, un anillo D enclavamiento-gancho-libre, y un soporte de metal de la etiqueta en el lomo. Contiene un 15 ""x 13"" x 2 3/4 ""del álbum y una elevadora de láminas. Este álbum coordina a la perfección con la vida de Amber Edición Proyecto diseñado por Lori Whitlock.</p>
",Edición Ámbar Álbum de Diseñador,Edición Ámbar Álbum de Diseñador,5,0,,375,,1,true,1
162,Black Signature Album,77,,,,,,,,1,AD1202,Becky Higgings,data/Album disenador/BlackSignatureAlbum-300x300.jpg,yes,865.00,0,2014-03-10 14:27:14,2014-03-10 14:43:29,2014-03-09,0.00,lb,0,0,0,in,false,11,0,2,,"<p>Utilice este disco para almacenar todas sus fotos especiales y recuerdos familiares. El álbum, diseñado para contener 12 ""x 12"" páginas, ha reforzado las esquinas de metal, un anillo D enclavamiento-gancho-libre, y un soporte de metal de la etiqueta en el lomo. Contiene un 15 ""x 13"" x 2 3/4 ""del álbum y una elevadora de láminas. Este álbum tiene un patrón simple tono sobre tono para agregar el detalle hermoso que este álbum neutral.</p>
",Black Signature Album,Black Signature Album,5,0,,,,1,true,1
163,Cherry Edition Designer Album,77,,,,,,,,1,AD1203,Becky Higgings,data/Album disenador/CherryAlbum-300x300.jpg,yes,865.00,0,2014-03-10 14:33:34,2014-03-10 14:43:58,2014-03-09,0.00,lb,0,0,0,in,false,11,0,2,,"<p>Utilice este disco para almacenar todas sus fotos especiales y recuerdos familiares. El álbum, diseñado para contener 12 ""x 12"" páginas, ha reforzado las esquinas de metal, un anillo D enclavamiento-gancho-libre, y un soporte de metal de la etiqueta en el lomo. Contiene un 15 ""x 13"" x 2 3/4 ""del álbum y una elevadora de láminas. Este álbum coordina maravillosamente con la Vida del Proyecto Cereza edición diseñada por Lori Whitlock.</p>
",Cherry Edition Designer Album,Cherry Edition Designer Album,5,0,,,,1,true,1
164,Álbum de Diseñador Edición Estraza,77,,,,,,,,1,AD1204,Becky Higgings,data/images (6).jpg,yes,1250.00,0,2014-03-10 14:36:16,2014-05-27 12:36:54,2014-03-09,0.00,lb,0,0,0,in,true,11,211,2,,"<p>Utilice este disco para almacenar todas sus fotos especiales y recuerdos familiares. El álbum, diseñado para contener 12 ""x 12"" páginas, ha reforzado las esquinas de metal, un anillo D enclavamiento-gancho-libre, y un soporte de metal de la etiqueta en el lomo. Contiene un 15 ""x 13"" x 2 3/4 ""del álbum y una elevadora de láminas.&nbsp;</p>
",Álbum de Diseñador Edición Estraza ,Álbum de Diseñador Edición Estraza ,5,0,,,album 12x12,1,true,1
165,Cobalt Edition Designer Album,77,,,,,,,,1,AD1205,Becky Higgings,data/Album disenador/CobaltAlbum-300x300.jpg,yes,865.00,0,2014-03-10 14:39:11,2014-03-10 14:45:12,2014-03-09,0.00,lb,0,0,0,in,false,11,0,2,,"<p>Utilice este disco para almacenar todas sus fotos especiales y recuerdos familiares. El álbum, diseñado para contener 12 ""x 12"" páginas, ha reforzado las esquinas de metal, un anillo D enclavamiento-gancho-libre, y un soporte de metal de la etiqueta en el lomo. Contiene un 15 ""x 13"" x 2 3/4 ""del álbum y una elevadora de láminas. Este álbum coordina a la perfección con la vida del proyecto Cobalt edición diseñada por Kim Gayton.</p>
",Cobalt Edition Designer Album,Cobalt Edition Designer Album,5,0,,,,1,true,1
166,Álbum de tela de diseñador edición coral,77,,,,,,,,3,AD1206,Becky Higgings,data/Album disenador/380258_PL_Album_Coral.jpg,yes,1081.00,0,2014-03-10 14:43:05,2014-05-29 11:49:18,2014-03-09,0.00,lb,0,0,0,in,true,11,148,2,,"<p>Utilice este disco para almacenar todas sus fotos especiales y recuerdos familiares. El álbum, diseñado para contener 12 ""x 12"" páginas, ha reforzado las esquinas de metal, un anillo D enclavamiento-gancho-libre, y un soporte de metal de la etiqueta en el lomo. Contiene un 15 ""x 13"" x 2 3/4 ""del álbum y una elevadora de láminas. Este álbum coordina perfectamente con la hermosa paleta de colores de la vida del proyecto Coral edición diseñada por Deena Rutter.</p>
",Álbum de tela de diseñador edición coral,Álbum de tela de diseñador edición coral,5,0,,375,,1,true,1
167,Álbum de Tela de Diseñador Edición Heritage,77,,,,,,,,1,AD1207,Becky Higgings,data/Album disenador/380179-PL_Heritage_Album_Quarter-300x300.jpg,yes,1080.00,0,2014-03-10 14:53:12,2014-05-29 11:49:43,2014-03-09,0.00,lb,0,0,0,in,true,11,147,2,,"<p>Utilice este disco para almacenar todas sus fotos especiales y recuerdos familiares. El álbum, diseñado para contener 12 ""x 12"" páginas, ha reforzado las esquinas de metal, un anillo D enclavamiento-gancho-libre, y un soporte de metal de la etiqueta en el lomo. Contiene un 15 ""x 13"" x 2 3/4 ""del álbum y una elevadora de láminas. Este álbum coordina maravillosamente con el clásico paleta de colores del Proyecto Life Heritage Edición diseñada por Celeste Caballero.</p>
",Álbum de Tela de Diseñador Edición Heritage,Álbum de Tela de Diseñador Edición Heritage,5,0,,,,1,true,1
168,Álbum de Diseñador Edición Midnight,77,,,,,,,,2,AD128,Becky Higgings,data/96980_PL_Album_Cameras_Quarter-150x150.jpg,yes,1250.00,0,2014-03-10 14:56:47,2014-05-27 12:35:32,2014-03-09,0.00,lb,0,0,0,in,true,11,192,2,,"<p>Utilice este disco para almacenar todas sus fotos especiales y recuerdos familiares. El álbum, diseñado para contener 12 ""x 12"" páginas, ha reforzado las esquinas de metal, un anillo D enclavamiento-gancho-libre, y un soporte de metal de la etiqueta en el lomo. Contiene un 15 ""x 13"" x 2 3/4 ""del álbum y una elevadora de láminas.&nbsp;</p>
",Álbum de Tela de Diseñador Edición Midnight,Álbum de Tela de Diseñador Edición Midnight,5,0,,,,1,true,1
169,álbum de Diseñador Edición 5FT & Frolic,77,,,,,,,,1,AD1209,Becky Higgings,data/blee.jpg,yes,1250.00,0,2014-03-11 12:44:28,2014-05-27 12:37:12,2014-03-10,0.00,lb,0,0,0,in,true,11,168,2,,"<p>Utilice este disco para almacenar todas sus fotos especiales y recuerdos familiares. El álbum, diseñado para contener 12 ""x 12"" páginas, ha reforzado las esquinas de metal, un anillo D enclavamiento-gancho-libre, y un soporte de metal de la etiqueta en el lomo. Contiene un 15 ""x 13"" x 2 3/4 ""del álbum y una elevadora de láminas.&nbsp;</p>
",álbum de Diseñador ,álbum de Diseñador ,5,0,,,album de disenar ,1,true,1
